索引號,慣用名,通鑑名,通鑑目錄,出處,女性,別稱,姓,名,字,號,氏,謚,生年,卒年,出生月日,去世月日,得位年,失位年,統治政權,從屬政權,生僻度,簡述,記載年,記載年備註,備注
1416,張賀,張賀,20301,,,,,,,,,,0,-208,,,,,,張楚,3,張楚將領，被章邯殺,,,
1417,莊賈 (秦朝),莊賈,20301,,,,,,,,,,0,-208,,,,,,張楚,,陳勝司機，殺之，被呂臣殺,,,
1418,陳勝妻父,妻之父,20301,,,,,,,,,,0,0,,,,,,秦朝,4,陳勝老丈人，罵之,-209,,
1419,朱防,朱防,20301,,,,,,,,,,0,0,,,,,,張楚,3,陳勝中正官,-208,,
1420,胡武,胡武,20301,,,,,,,,,,0,0,,,,,,張楚,3,陳勝司過官,-208,,
1421,呂臣,將軍呂臣|呂將軍|呂臣,20302,,,,,,,,,,0,0,,,,,,張楚|秦末楚國|西楚國|西漢,,陳勝涓人，殺莊賈為之報仇,-208,,
1422,宋留,宋留|留,20302,,,,,,,,,,0,-208,,,,,,張楚,,陳勝部將,,,
1423,趙歇,趙歇|歇|趙王|趙王歇|代王,20302,,,,,,,,,,0,-204,,,-208,-207,秦末趙國,秦朝,,秦末趙宗室后裔，項羽後被立為代王（-206至-205）、趙王（-205至-204）,,,
1424,東陽甯君,東陽甯君,20302,,,,,,,,,,0,0,,,,,,秦朝|秦末楚國,3,與秦嘉共立景駒為楚王,-208,,
1425,景駒,景駒|楚王景駒,20302,,,,羋,,,,景,,0,-208,,,-208,-208,秦末楚國,秦朝,,被秦嘉立為楚王，被項梁殺,,,
1426,公孫慶,公孫慶,20302,,,,,,,,,,0,-208,,,,,,秦末楚國,2,景駒使者，欲連齊被田儋殺,,,
1427,英布,黥布|布|英布|當陽君|九江王|王|大王|淮南王|淮南王布,20302,,,,布,,,,英,,0,-195,,,-206,-202,九江國,秦朝|張楚|西楚國|西漢,,漢初三大名將,,,
1428,吳芮,吳芮|番君|芮|衡山王|長沙王|長沙文王芮|文王芮,20302,,,,芮,,,,吳,,0,-202,,,-206,-202,衡山國,秦朝|西漢,,歸漢為長沙王，英布老丈人,,,
1429,章邯司馬夷,章邯司馬夷,20302,,,,,,,,,,0,0,,,,,,秦朝,3,章邯別將，攻楚,-208,,夷原文上尸下二
1430,召平 (陳勝),召平,20302,,,邵平,,,,,,,0,0,,,,,,秦朝|張楚,,拜項梁為楚上柱國,-208,,東陵侯、陳勝部將、西漢齊國相，三召平同名，有可能部分為同一人
1431,陳嬰,陳嬰|嬰,20302,,,,,,,,,安,0,-184,,,,,,秦朝|西楚國|西漢,,不當王，立項梁，後封楚上柱國，降漢為楚元王丞相,,,
1432,陳嬰母,嬰母,20302,,1,,,,,,,,0,0,,,,,,秦朝,4,陳嬰母，勸其不稱王,-208,,
1433,蒲將軍,蒲將軍,20302,,,,,,,,,,0,0,,,,,,西楚國,,項羽將領，參與鉅鹿之戰,,,
1434,餘樊君,餘樊君,20302,,,,,,,,,,0,-208,,,,,,秦末楚國,,項梁將領，被章邯殺,,,
1435,范增,范增|亞父,20302,,,,,,,,,,-278,-204,,,,,,西楚國,,項羽亞父,,,
1436,南公,楚南公,20302,3,,,,,,,,,0,0,,,,,,楚國,1,戰國末楚人，楚雖三戶亡秦必楚,,,
1437,楚義帝,心|楚懷王|懷王|楚王|義帝,20302,,,楚後懷王,羋,心,,,熊,,0,-206,,,-208,-206,秦末楚國,秦朝,,項梁立為楚懷王，項羽殺之,,,
1438,韓成,橫陽君成|韓成|韓王|韓王成|穰侯,20302,,,,,,,,,,0,-206,,,-208,-207,秦末韓國,秦朝|西楚國,,張良復國稱韓王，項羽封之，隨即被殺,,,
1439,項它,項它,20302,,,項佗|項他|劉它|平皋侯,,,,,,,0,-191,,,,,,西楚國|西魏國|西漢,,西楚國及西魏國將領,,,
1440,魏豹,豹|魏豹|魏王|魏王豹|西魏王|西魏王豹,20302,,,,,,,,,,0,-204,,,-208,-207,秦末魏國,秦朝,,魏咎弟，秦末魏王，夫人薄姬，被周苛殺，-206至-204西魏國掌權,,,
1441,田假,假|齊王假|田假|齊王,20302,,,,,,,,,,0,-205,,,-208,-208,秦末齊國,秦朝,,齊王建弟，兩度短期當齊王，-205年楚漢齊國掌權,,,
1442,田角,田角|角,20302,,,,,,,,,,0,0,,,,,,秦朝|秦末齊國,,田假相，敗後逃亡趙國,-208,,
1443,田間,間|田間,20302,,,,,,,,,,0,0,,,,,,秦朝|秦末齊國,,田假將軍，田角弟，敗後逃亡趙國,-208,,
1444,田巿,巿|齊王|田巿|膠東王|齊王巿,20302,,,,,,,,,,0,-206,,,-208,-207,秦末齊國,秦朝,,田儋子，慫，被田榮殺，-206年膠東國掌權,,,
1445,韓玘,韓玘,20303,3,,,,,,,,,0,0,,,,,,韓國,,韓昭侯刺客，殺晉靜公,-349,十年，韩姬弑其君悼公。“韩姬”，《竹书纪年》作“韩玘”。,通鑑記其為韓王安相欲圖不軌，不取
1446,馮劫,馮劫|劫,20303,,,,,,,,,,0,-208,,,,,,秦朝,,馮去疾子，秦始皇御史大夫，勸二世停休阿房宮獲罪自殺,,,
1447,李斯中子,其中子,20303,,,,,,,,,,0,-208,,,,,,秦朝,4,與李斯共同被誅,,,
1448,宋義,宋義|卿子冠軍|義,20304,,,,,,,,,,0,-208,,,,,,秦末楚國,,楚義帝卿子冠軍，預言項梁兵敗，被項羽殺,,,
1449,高陵君顯,高陵君顯,20304,,,,,,,,,,0,0,,,,,,秦末齊國,3,秦末齊國使者，舉薦宋義,-208,,
1450,呂青,呂青,20304,,,,,,,,,,0,-191,,,,,,張楚|秦末楚國|西楚國|西漢,,呂臣父，楚義帝封令尹,,,
1451,田都,田都|都|齊王,20304,,,,,,,,,,0,0,,,-206,-206,楚漢齊國,秦末齊國,,原田儋部將，項羽封為臨淄王，被田榮逐,,,
1452,宋襄,宋襄,20304,,,,,,,,,,0,-208,,,,,,秦末楚國,,宋義子，去齊為相被項羽殺,,,
1453,柴武,剛武侯|柴武|棘蒲侯,20304,,,陳武,,,,,,剛,0,-163,,,,,,西漢,,早期劉邦奪其軍四千人，文帝時討伐劉興居,,,
1454,皇欣,皇欣,20304,,,,,,,,,,0,0,,,,,,秦末魏國,,魏豹將領，鉅鹿之戰六國聯軍,-207,,
1455,武滿,武滿,20304,,,,,,,,,,0,0,,,,,,秦末魏國,,魏豹將領，鉅鹿之戰六國聯軍,-207,,
1456,田安,安|田安|濟北王|濟北王安,20304,,,,,,,,,,0,-206,,,-206,-206,濟北國,秦末齊國,,項羽封為濟北王，被田榮殺，王莽六世祖,,,
1457,陳澤,陳澤|澤,20304,,,,,,,,,,0,-207,,,,,,秦末趙國,3,趙王歇將領，鉅鹿之戰炮灰,,,陳餘斗氣五千人馬覆滅，主將未必死，以死論之
1458,蘇角,蘇角,20304,,,,,,,,,,0,-207,,,,,,秦朝,,王離部將，死于鉅鹿之戰,,,
1459,涉閒,涉閒,20304,,,,,,,,,,0,-207,,,,,,秦朝,,王離部將，鉅鹿之戰拒降自焚,,,wiki作涉間，不取
1460,彭越,彭越|越|仲|彭將軍|魏相國|建城侯|梁王|彭王,20305,,,,,,仲,,,,0,-196,,,,,,秦朝|西漢,,漢初三大名將，梁王，被呂后滅族,,,
1461,酈食其,酈食其|食其|酈生|廣野君,20305,,,高陽酒徒,,,,,,,-268,-204,,,,,,秦朝|漢國,,劉邦謀臣，游說田廣因韓信攻擊被烹,,,
1462,沛公騎士,騎士,20305,,,,,,,,,,0,0,,,,,,漢國,4,酈食其引薦者,-207,,
1463,酈商,商|酈商|曲周侯|酈,20305,,,,,,,,,,0,-180,,,,,,秦朝|西漢,,酈食其弟，西漢開國功臣，衛尉,,,
1464,楊熊,楊熊,20305,,,,,,,,,,0,-207,,,,,,秦朝,1,秦朝將領，敗於劉邦，被二世斬,,,
1465,司馬卬,司馬卬|卬|殷王|殷王卬,20305,,,,,,,,,,0,-205,,,-206,-205,殷國,秦末趙國|漢國,,項羽封殷王，原為趙別將，晉司馬氏祖先,,,
1466,呂齮,南陽守齮|南陽守|殷侯,20305,,,,,,,,,,0,0,,,,,,秦朝|秦末楚國,2,秦末南陽守，歸降劉邦,-207,,
1467,陳恢,陳恢,20305,,,,,,,,,,0,0,,,,,,秦朝|秦末楚國,1,秦末南陽守呂齮門客，勸其歸降劉邦,-207,,
1468,戚鰓,高武侯鰓,20305,,,臨轅侯,,,,,,,0,-191,,,,,,秦朝|西漢,2,西漢開國功臣，戚夫人父,,,
1469,王陵 (西漢),襄侯王陵|王陵|陵|右丞相陵,20305,,,,,,,,,,0,-180,,,,,,秦朝|西漢,,西漢開國功臣，劉邦老鄉，漢惠帝右丞相,,,
1470,梅鋗,梅鋗,20305,,,,,,,,,,0,-196,,,,,,秦朝|西漢,,吳芮別將,,,
1471,始成,始成,20305,,,,,,,,,,0,0,,,,,,秦朝,3,章邯軍候，與項羽合約未成,-207,,
1472,申陽,瑕丘申陽|申陽|河南王,20305,,,,,陽,,,申,,0,0,,,-206,-206,河南國,秦末趙國|西漢,,項羽封河南王，原張耳寵臣,,,
1473,閻樂,閻樂|樂,20306,,,,,,,,,,0,-207,,,,,,秦朝,,趙高女婿，殺秦二世,-207,,
1474,趙成,趙成|郎中令,20306,,,,,,,,,,0,-207,,,,,,秦朝,1,趙高弟，共謀殺秦二世,,,
1475,樂母,樂母,20306,,1,,,,,,,,0,0,,,,,,秦朝,4,閻樂母，望夷宮之變假裝被趙高綁架,-207,,
1476,宦者,宦者,20306,,,,,,,,,,0,0,,,,,,秦朝,4,秦二世隨侍宦者，不敢報趙高政變,-207,,
1477,陸賈,陸賈|陸生|賈,20307,,,,,,,,,,-240,-170,,,,,,秦朝|西漢,,劉邦辯士，招降趙佗，新語,,,
1601,賈誼,賈誼|賈生|誼,30101,2,,賈生|賈太傅|賈長沙,賈,誼,,,,,-200,-168,,,,,,西漢,,漢文帝梁王太傅，政治家，文學家,,,
1602,項伯,項伯|伯,30102,,,,劉,纏,,,項,,0,-192,,,,,,秦朝|西楚國|西漢,,項羽叔父，鴻門宴救劉邦,,,
1603,項莊,項莊|莊,30102,,,,,,,,,,0,0,,,,,,西楚國,,項羽弟，鴻門宴刺劉邦,-206,,
1604,夏侯嬰,夏侯嬰|滕公|汝陰侯,30102,,,,夏侯,嬰,,,,文,0,-172,,,,,,西漢,,西漢開國功臣，劉邦發小，太仆，專業開車撿孩子,,,
1605,靳彊,靳彊,30102,,,汾陽侯,,,,,,,0,-186,,,,,,西漢,,鴻門宴護送劉邦逃跑,,,
1606,紀信,紀信|信,30102,,,紀成,,,,,,,0,-204,,,,,,漢國,,滎陽之圍替死鬼,,,
1607,韓生,韓生,30103,,,,,,,,,,0,-206,,,,,,秦朝,,罵項羽沐猴而冠被烹,,,
1608,共敖,共敖|敖|臨江王|臨江王敖,30103,,,,,,,,,,0,-204,,,-206,-204,臨江國,秦末楚國,,楚義帝柱國，項羽封為臨江王,,,
1609,臧荼,臧荼|荼|燕王,30103,,,,,,,,,,0,-202,,,-206,-202,楚漢燕國,秦朝|西漢,,韓廣部將，項羽封為燕王，滅韓廣，被劉邦滅,,,
1610,周勃,周勃|絳|勃|絳侯|絳侯勃|太尉勃|太尉|右丞相勃|丞相|右丞相|丞相勃,30104,,,絳侯,,,,,,武,0,-169,,,,,,西漢,,西漢開國功臣，文帝右丞相,,,
1611,灌嬰,灌嬰|嬰|灌|潁陰侯|灌將軍|潁陰懿侯,30104,,,,,,,,,,0,-176,,,,,,西漢,,西漢開國功臣，太尉、丞相,,,
1612,蕭公角,蕭公角,30104,,,,,,,,,,0,0,,,,,,西楚國,,項羽部將，敗于彭越,-206,,
1613,張同,張同,30104,,,,,,,,,,0,0,,,,,,代國,3,陳餘部下，游說田榮,-206,,
1614,夏說,夏說,30104,,,,,,,,,,0,0,,,,,,代國,,陳餘部下，代國相國，敗于韓信,-206,,
1615,韓信,韓信|信|將軍|齊王|齊王信|楚王|淮陰|楚王信|淮陰侯|淮陰侯信,30105,,,,,,,,,,0,-196,,,,,,秦朝|秦末楚國|西漢,,漢初三杰，漢初三大名將,,,
1616,漂母,漂母|母,30105,,1,,,,,,,,0,0,,,,,,秦朝|西漢,,給韓信送飯,-206,,
1617,屠中少年,屠中少年|辱己少年,30105,,,,,,,,,,0,0,,,,,,秦朝|西漢,5,韓信胯下之辱,-206,,
1618,薛歐,薛歐,30106,,,,,,,,,敬,0,-188,,,,,,西漢,,西漢開國功臣，十八列侯之一,,,
1619,王吸,王吸,30106,,,,,,,,,定,0,-179,,,,,,西漢,,西漢開國功臣，十八列侯之一,,,
1620,劉太公,太公|太上皇,30106,,,,,煓,,,,,0,-197,,,,,,秦朝|西漢,,劉邦父,,,
1621,王陵之母,陵母,30106,,1,,,,,,,,0,-206,,,,,,秦朝,5,自殺明志讓王陵歸漢,,,
1622,鄭昌,鄭昌|韓王|韓王昌|昌,30106,,,,,,,,,,0,0,,,-206,-205,楚漢韓國,秦朝|秦末楚國|西漢,,項羽部將，立為韓王對抗劉邦，降於韓王信,,,
1623,周苛,周苛|苛,30106,,,,,,,,,,0,-204,,,,,,漢國,,劉邦御史大夫，滎陽之戰被項羽烹,,,
1624,韓王信,信|韓王|韓王信,30106,,,,姬,信,,,韓,,0,-196,,,,,,西漢|匈奴,,韓襄王孫，蟣蝨子，受劉邦封韓王，降匈奴，被柴武殺,,,
1625,章平,雍王弟平,30106,,,,,,,,,,0,0,,,,,,秦朝,,章邯弟，被劉邦俘,-205,,wiki作章平 (秦國)
1626,陳平,陳平|平|陳孺子|戶牖侯|曲逆侯|左丞相平|陳丞相|丞相平|曲逆獻侯,30107,,,,,,,,,獻,0,-179,,,,,,秦末魏國|西楚國|西漢,,西漢開國功臣,,,wiki作陳平 (漢朝)
1627,魏無知,魏無知|無知,30107,,,,,,,,,,0,0,,,,,,秦朝|漢國,,向劉邦引薦陳平,-205,,
1628,董公,董公,30107,,,,,,,,,,0,0,,,,,,秦朝|漢國,2,三老，諫劉邦打殺義帝旗號討伐項羽,-205,,
1629,田廣,廣|齊王|齊王廣,30107,,,,,,,,,,0,-203,,,-205,-203,楚漢齊國,秦末齊國,,田榮子，被田橫立為齊王，被韓信滅,,,
1630,漢惠帝,孝惠|盈|太子|惠帝|孝惠皇帝|帝,30107,,,,,盈,,,,,-211,-188,,9.26,-195,-188,西漢,,,西漢第2代皇帝,,,
1631,魯元公主,魯元公主|長公主|魯元|公主|魯元太后,30107,,1,,,,,,,元,0,-187,,,,,,西漢,,劉邦呂后獨女，漢惠帝姐兼丈母娘,,,
1632,審食其,審食其|辟陽侯|食其,30107,,,,,,,,,,0,-177,,,,,,西漢,,呂后左丞相，被劉長殺,,,
1633,呂澤,周呂侯|周呂令武侯|澤|悼武王,30107,,,,,,,,,,0,-199,,,,,,西漢,,西漢開國功臣，呂后大哥,,,
1634,隨何,隨何|何,30108,,,,,,,,,,0,0,,,,,,西漢,,劉邦謁者，勸降英布,-205,,
1635,李必,李必|必,30108,,,,,,,,,,0,0,,,,,,秦朝|漢國,,本秦將，京索之戰訓練騎兵,-205,,
1636,駱甲,駱甲|甲,30108,,,,,,,,,,0,0,,,,,,秦朝|漢國,1,本秦將，京索之戰訓練騎兵,-205,,
1637,微生高,尾生,30109,3,,,,高,,,微生,,0,0,,,,,,魯國,1,春秋魯國人，孔子弟子，莊子盜跖篇提到的人物，尾生抱柱,,,
1638,祖己,孝己,30109,3,,,,,,,,,0,0,,,,,,商朝,,武丁嫡長子，苦孝，被繼母流放餓死,,,
1639,宣曲任氏,宣曲任氏|任氏,30109,,,,,,,,,,0,0,,,,,,秦朝|西漢,1,富商，屯糧致富。也代指家族,-205,,
1640,柏直,柏直,30109,,,,,,,,,,0,0,,,,,,西魏國,1,韓信伐魏時西魏國大將,-205,,
1641,馮敬,馮敬,30109,,,,,,,,,,0,-142,,,,,,西魏國|西漢,,原西魏國騎將，西漢御史大夫，馮無擇子，景帝時戰死匈奴,,,wiki作馮敬 (西漢)
1642,馮毋擇,馮無擇,30109,,,,,,,,,,0,-184,,,,,,秦朝|西漢,,馮亭後代，秦始皇時封武信侯，曹參殺李由戰被俘歸漢，西漢郎中令,,,
1643,周叔,周叔,30109,,,,,,,,,,0,0,,,,,,西魏國,3,西魏國大將，韓信伐魏所忌憚者,-205,,
1801,李左車,廣武君|李左車,30201,,,,,,,,,,0,0,,,,,,楚漢趙國,,李牧孫，陳餘不聽其建議導致井陘之戰敗,-205,,
1802,項聲,項聲,30202,,,,,,,,,,0,0,,,,,,西楚國,,西楚國將領，與龍且配合,-204,,
1803,龍且,龍且,30202,,,,,,,,,,0,-204,,,,,,西楚國,,西楚國大將，敗於韓信,,,
1804,商容,商容,30203,3,,,,,,,,,-1161,-1086,,,,,,商朝,1,紂王賢者，掌禮樂勸諫被黜,,,
1805,箕子,箕子,30203,3,,,子,胥餘,,,,,0,-1082,,,0,0,朝鮮,商朝,,紂王臣，殷三仁，開化朝鮮,,,
1806,比干,比干,30203,3,,,子,干,,,,,0,0,,,,,,商朝,,紂王宰相及叔父，殷三仁,,,
1807,荀悅,荀悅,30203,2,,,,,仲豫,,,,148,209,,,,,,東漢,,荀子13世孫，史學家，漢紀,,,
1808,卞莊子,卞莊,30203,3,,,,,,,,,0,0,,,,,,魯國,,春秋魯國大夫，卞莊刺虎,,,
1809,鍾離昩,鍾離昩|昩,30204,,,鍾離昧|鍾離眛,鍾離,,,,,,0,-201,,,,,,西楚國,,西楚國將領，得項羽信任，韓信友,,,wiki作鍾離昧
1810,周殷,周殷|殷,30204,,,,,,,,,,0,0,,,,,,西楚國,,西楚國大司馬，得項羽信任,-204,,
1811,樅公,樅公,30204,,,,,,,,,,0,-204,,,,,,漢國,1,滎陽之戰被項羽殺,,,
1812,轅生,轅生,30205,,,,,,,,,,0,0,,,,,,漢國,,劉邦謀士，獻計弱楚,-204,,
1813,薛公,薛公,30205,,,,,,,,,,0,-204,,,,,,西楚國,3,西楚國將領，與項聲配合，被彭越殺於下邳,,,
1814,終公,終公,30205,,,,,,,,,,0,0,,,,,,西楚國,2,西楚國將領，守成皋被劉邦破,-204,,
1815,共尉,尉|臨江王|共尉,30205,,,,,,,,,,0,-202,,,-203,-202,臨江國,,,共敖子，第二代臨江王，被盧綰劉賈虜,,,
1816,鄭忠,鄭忠,30205,,,,,,,,,,0,0,,,,,,漢國,3,劉邦郎中，諫不與項羽硬戰,-204,,
1817,劉賈,劉賈|賈|將軍賈|荊王|荊王賈,30205,,,,,,,,,,0,-196,,,,,,西漢,,劉邦從兄，封荊王，死於英布叛亂,,,
1818,盧綰,盧綰|長安侯|燕王|綰|燕王綰,30205,,,,,,,,,,-256,-194,,,,,,西漢|匈奴,,劉邦發小，封燕王，逃亡匈奴,,,
1819,曹咎,曹咎|咎,30205,,,,,,,,,,0,-204,,,,,,西楚國,,西楚國大司馬，守成皋兵敗自殺,,,
1820,華無傷,華無傷,30206,,,,,,,,,,0,0,,,,,,楚漢齊國,3,齊國將領，原駐歷下重兵守備,-204,,
1821,田解,田解,30206,,,,,,,,,,0,0,,,,,,楚漢齊國,3,齊國將領，原駐歷下重兵守備,-204,,
1822,田光,田光,30206,,,,,,,,,,0,0,,,,,,楚漢齊國,3,齊博陽守相，被灌嬰俘,-204,,非舉薦荊軻的田光
1823,田既,田既,30206,,,,,,,,,,0,-203,,,,,,楚漢齊國,3,齊將，被曹參殺於膠東,,,
1824,樓煩,樓煩,30207,,,,,,,,,,0,0,,,,,,漢國,3,善騎射者，射殺項羽壯士，被項羽嚇傻,-204,,
1825,龍且客,客,30208,,,,,,,,,,0,0,,,,,,西楚國,4,勸龍且防守韓信，不聽,-204,,
1826,田吸,田吸,30208,,,,,,,,,,0,-203,,,,,,楚漢齊國,3,齊將，被灌嬰殺於千乘,,,
1827,武涉,武涉,30209,,,,,,,,,,0,0,,,,,,西楚國,,項羽說客，勸韓信三分天下未果,-203,,
1828,周昌,周昌|昌,30210,,,,,,,,,,0,-192,,,,,,西漢,,西漢御史大夫，周苛從弟，直言結巴，趙王如意相,,,wiki作周昌 (漢朝)
1829,侯公,侯公,30210,,,,,,,,,,0,0,,,,,,西漢,,劉邦謀士，出使項羽要劉太公，封平國君,-203,,
2001,田父,田父,30301,,,,,,,,,,0,0,,,,,,秦朝|西漢,4,陰陵田父，給項羽指錯道,-202,,
2002,楊喜,楊喜,30301,,,赤泉侯,,,,,,莊,0,-169,,,,,,西漢,,劉邦郎中騎，追項羽被嚇跑，項羽分尸者,,,
2003,烏江亭長,烏江亭長|亭長,30301,,,,,,,,,,0,0,,,,,,西楚國,4,欲渡項羽烏江者,-202,,
2004,呂馬童,呂馬童|馬童,30301,,,中水侯,,,,,,莊,0,-170,,,,,,西漢,,項羽舊識，項羽分尸者,,,
2005,王翳,王翳,30301,,,杜衍侯,,,,,,莊,0,-183,,,,,,西漢,,項羽分尸者,,,
2006,呂勝,呂勝,30301,,,涅陽侯,,,,,,莊,0,-175,,,,,,西漢,,項羽分尸者,,,
2007,楊武,楊武,30301,,,吳房侯,,,,,,莊,0,-168,,,,,,西漢,,項羽分尸者,,,wiki作楊武 (楚漢)
2008,司馬遷,太史公|司馬遷|遷|太史令,30301,2,0,,司馬,遷,子長,,,,-145,-90,,,,,,西漢,,漢武帝太史令，史記，造漢太初歷，為李陵辯護被腐刑,,,
2009,劉媼,昭靈夫人,30302,,1,昭靈后|王含始,,,,,,,0,0,,,,,,秦朝,,劉邦母,-256,此為生劉邦年，卒年不詳,
2010,無諸,粵王無諸|無諸|閩粵王,30302,,,亡諸|騶無諸|駱無諸,,,,,,,0,-192,,,0,-192,閩越,秦朝|西漢,,勾踐後代，第七世閩越王，西漢異姓諸侯王，開閩始祖,,,
2011,高起,高起,30303,,,,,,,,,,0,0,,,,,,西漢,4,與王陵共同評價劉項得失天下,-202,,
2012,季布,季布|布,30305,,,,,布,,,季,,-101,-220,,,,,,西楚國|西漢,,項羽部將，西漢封中郎將，一諾千金,,,
2013,朱家,朱家,30305,,,,,,,,,,0,0,,,,,,秦朝|西漢,,秦漢游俠，藏匿及舉薦季布,-202,,
2014,楚平王,荊平,30305,3,,,羋,棄疾|居,,,熊,平,0,-516,,,-528,-516,楚國,,,春秋楚國君主，被伍子胥鞭尸,,,
2015,丁公,丁公,30305,,,丁固,,固,,,,,0,-202,,,,,,西楚國,,項羽部將，私放劉邦被當不忠典型殺，季布舅或弟,,,wiki作丁公 (秦末)
2016,婁敬,婁敬|奉春君|劉敬|敬|建信侯,30306,,,,,,,,,,0,0,,,,,,西漢,,諫言劉邦定都關中，勸其不打匈奴,-202,,wiki作劉敬 (西漢)
2017,虞將軍,虞將軍,30306,,,,,,,,,,0,0,,,,,,西漢,4,婁敬同鄉，推薦者,-202,,
2018,棄,后稷,30306,3,,,姬,棄,,,,,0,0,,,,,,上古,,堯舜時代農官，周人祖先,,,
2019,周太王,太王,30306,3,,古公亶父|古公亶甫,姬,亶,,,,,0,0,,,,,,商朝,,周部落首領，王氣之始,,,
2020,王季,王季,30306,3,,周王季|季歷,姬,歷,,,,,0,0,,,,,,商朝,,周太王三子，周文王父,,,
2021,周成王,成王|成,30306,3,,,姬,誦,,,,成,-1055,-1020,,,-1042,-1021,西周,,,西周第2代君主，周公攝政還政，成康之治,,,
2022,周康王,康,30306,3,,,姬,釗,,,,康,-1040,-996,,,-1020,-996,西周,,,西周第3代君主，成康之治,,,
2023,利幾,利幾,30307,,,陳公|潁川侯,,,,,,,0,-202,,,,,,西楚國|西漢,,項羽部將，歸漢，消滅異姓王造反被誅,,,
2024,田肯,田肯,30307,,,,,,,,,,0,0,,,,,,西漢,1,劉邦臣，為韓信求情，高屋建瓴,-201,,
2025,劉交,文信君交|楚王|楚元王|楚元王交|元王,30308,,,,,,,,,,0,-178,,,,,,西漢,,劉邦弟，師從荀子弟子浮丘伯,,,
2026,劉喜 (代王),宜信侯喜|代王|代王喜|郃陽侯|仲|郃陽侯仲|代頃王,30308,,,劉仲,,,仲,,,,0,-193,,,,,,西漢,,劉邦二哥，見匈奴臨陣脫逃,,,
2027,曹氏,外婦,30308,,1,,,,,,,,0,0,,,,,,秦朝,1,劉邦駢婦劉肥媽,-215,劉邦41歲娶呂雉，已有劉肥,
2028,劉肥,肥|齊王|齊悼惠王|悼惠王|惠王,30308,,,,,,,,,悼惠,0,-189,,,,,,西漢,,劉邦庶長子,,,
2029,鄂千秋,鄂千秋|鄂君|安平侯,30308,,,,,,,,,,0,-190,,,,,,西漢,1,力挺蕭何功臣排第一,,,
2030,頭曼,頭曼,30309,,,,,,,,攣鞮,,0,-209,,,-220,-209,匈奴,,,第一代匈奴單于,,,
2031,冒頓,冒頓|單于|冒頓單于,30309,,,,,,,,攣鞮,,0,-174,,,-209,-174,匈奴,,,第二代匈奴單于，殺頭曼自立，統一蒙古草原，白登之圍，調戲呂后,,,
2032,頭曼閼氏,閼氏,30309,,1,,,,,,,,0,-209,,,,,,匈奴,4,頭曼愛妾，冒頓後母，被其殺,,,
2033,頭曼少子,少子,30309,,,,,,,,,,0,-209,,,,,,匈奴,4,被頭曼改立為儲君，被冒頓殺,,,
2034,叔孫通,叔孫通|通|叔孫|叔孫生,30310,,,叔孫何,,,,,,,0,0,,,,,,秦朝|西楚國|西漢,,秦朝博士，西漢太常，制定禮儀,-201,,
2035,魯兩生,魯兩生,30310,,,,,,,,,,0,0,,,,,,西漢,4,鄙視叔孫通制禮的倆儒生,-201,,
2036,王喜,王喜,30311,,,,,,,,,,0,-201,,,,,,西漢,3,韓王信部將，被劉邦斬,,,
2037,曼丘臣,曼丘臣,30311,,,,,,,,,,0,-195,,,,,,西漢,1,原商人，立趙利為王反漢，先後為韓王信、陳豨部將,,,
2038,王黃,王黃|黃,30311,,,,,,,,,,0,-195,,,,,,西漢,1,原商人，立趙利為王反漢，先後為韓王信、陳豨部將,,,
2039,趙利,趙利|利,30311,,,,,,,,,,0,0,,,,,,西漢,1,戰國趙王后裔，被曼丘臣、王黃擁立為王反漢,-201,,
2040,匈奴左賢王,左,30311,,,,,,,,,,0,0,,,,,,匈奴,4,與趙利、韓王信謀攻漢,-201,,
2041,匈奴右賢王,右賢王,30311,,,,,,,,,,0,0,,,,,,匈奴,4,與趙利、韓王信謀攻漢,-201,,
2042,冒頓閼氏,閼氏,30311,,1,,,,,,,,0,0,,,,,,匈奴,4,白登之圍中陳平計，勸冒頓放走劉邦,-201,,
2043,貫高,貫高|高,30312,,,,,,,,,,0,-198,,,,,,西漢,,趙王張敖相，原張耳門客，因辱張敖事謀劃柏人刺殺劉邦未遂，寧死不屈,,,
2044,趙午,趙午,30312,,,,,,,,,,0,-198,,,,,,西漢,1,因辱張敖事謀劃柏人刺殺劉邦未遂，自殺,,,與春秋邯鄲午同名
2045,劉如意,如意|代王|代王如意|趙王|趙王如意|趙隱王,30312,,,,,,,,,,-207,-194,,,,,,西漢,,劉邦戚夫人子，被呂后殺,,,
2046,漢武帝,孝武|徹|膠東王|皇太子|太子|世宗|孝武皇帝|陛下|天子|上|武帝,30312,1,,,,,,,,孝武,-156,-87,7.31,3.29,-141,-87,西漢,,,西漢第7代皇帝,,,
2201,家人子,家人子,30401,,1,,,,,,,,0,0,,,,,,西漢|匈奴,4,假冒魯元公主，第一次漢匈和親,-199,,
2202,泄公,泄公,30402,,,,,,,,,,0,0,,,,,,西漢,1,貫高同鄉，調查貫高造反情況,-198,,
2203,田叔,田叔|叔,30402,,,,,,,,,,0,0,,,,,,西漢,,西漢大臣，張敖郎中，謀反事無罪釋放，景帝時查辦梁孝王刺殺袁盎事，升魯相,-198,,
2204,孟舒,孟舒,30402,,,,,,,,,,0,0,,,,,,西漢,,西漢大臣，張敖郎中，謀反事無罪釋放,-198,,
