索引號,慣用名,通鑑名,通鑑目錄,出處,女性,別稱,姓,名,字,號,氏,謚,生年,卒年,出生月日,去世月日,得位年,失位年,統治政權,從屬政權,籍貫,作品,相關典故,人物組合,生僻度,簡述,記載年,記載年備註,wiki異名,備注
4825,王武,武|樂昌侯,31704,,,,,,,,,,0,-53,,,,,,西漢,,,,,,漢宣帝舅，王翁須二哥,,,王武 (西漢),
4826,劉文 (廣川王),文|廣川王,31704,,,,,,,,,,0,-65,,,,,,西漢,,,,,,劉去兄，漢宣帝復立為廣川王,,,,
4827,李竟,李竟|竟,31705,,,,,,,,,,0,0,,,,,,西漢,,,,,3,霍雲舅，欲使霍顯挾上官太后誅丞相魏相及許廣漢,-66,,,
4828,張赦,張赦,31705,,,,,,,,,,0,0,,,,,,西漢,,,,,3,李竟所善，勸使霍顯挾上官太后誅丞相魏相及許廣漢,-66,,,
4829,張章,張章,31705,,,,,,,,,,0,0,,,,,,西漢,,,,,3,長安男子，揭發李竟反謀，霍禹之亂後封博成侯,-66,,,
4830,趙衰,趙衰,31705,3,,趙成子,嬴,衰,子餘,,趙,成季,0,-622,,,,,,晉國,,,,,,晉文公大夫，娶叔隗,,,,
4831,田完,田完|田敬仲|田敬王|敬王,31705,3,,,媯,完,,,陳|田,敬仲,-706,0,,,,,,陳國|齊國,,,,,,陳國公子，逃至齊桓公任工正，田齊始祖,,,陳完,
4832,任宣,任宣,31705,,,,,,,,,,0,0,,,,,,西漢,,,,,3,漢宣帝太中大夫、代郡太守，霍禹之亂牽連死,-66,,,
4833,高昌侯董忠,董忠|高昌侯|忠,31705,,,,,,,,,,0,0,,,,,,西漢,,,,,1,漢宣帝期門、長樂衛尉，告發霍禹之亂，送呼韓邪單于歸國，留護衛,-66,,,
4834,楊惲,楊惲|惲|平通侯|楊,31705,,,,,,子幼,,,,0,-54,,,,,,西漢,,報孫會宗書,,,,漢宣帝左曹、光祿勳，楊敞子，告發霍禹之亂，與戴長樂鬥免為庶人，傳播史記，被貶後生活放蕩，坐大逆不道腰斬,,,,
4835,史高,史高|高|樂陵侯|樂陵侯高|車騎將軍高|車騎將軍,31705,,,,,,子長,,,安,0,-42,,,,,,西漢,,,,,,漢宣帝侍中，史恭子，告發霍禹之亂，托孤重臣，拜大司馬、車騎將軍，漢元帝時與石顯勾結，蕭史黨爭,,,,
4836,茂陵徐福,茂陵徐生|徐生|徐福|福,31705,,,,,,,,,,0,0,,,,,,西漢,,,,,1,預言霍氏必亡，三上疏無果，霍氏誅滅後無賞，旁人上書後得,-66,,,
4837,諫賞茂陵徐福者,人,31705,,,,,,,,,,0,0,,,,,,西漢,,,曲突徙薪|焦頭爛額,,4,上書諫表彰徐福預言霍氏必亡,-66,,,
4838,鬬越椒,鬬椒,31705,1,,,羋,椒,子越|伯棼,,鬬,,0,-605,,,,,,楚國,,,,,,楚莊王令尹，發動叛亂被平叛滅族，善射,,,伯棼,
4839,楚莊王,莊王|楚莊,31705,1,,,羋,旅|呂|侶,,,熊,,0,-591,,,-613,-591,楚國,,,,一飛沖天|問鼎中原,,,春秋五霸,,,,
4840,克黃,克黃,31705,1,,,羋,克黃|生,,,鬬,,0,0,,,,,,楚國,,,,,,楚莊王箴尹，鬬㝅於菟孫，鬬越椒叛亂未受牽連,,,,
4841,令尹子文,子文|令尹子文,31705,1,,鬬谷於菟|令尹子文,羋,㝅於菟|谷於菟,子文,,鬬,,0,0,,,,,,楚國,,,,,,楚成王令尹，賢相,-664,《左傳·莊公三十年》：鬬㝅於菟為令尹，自毀其家，以紓楚國之難。,鬬㝅於菟,
4842,劉年,清河王年,31706,,,,,,,,,,0,0,,,,,,西漢,,,,,,代王劉義孫，漢宣帝時與妹淫亂被廢，清河國除,-66,,,
4843,朱邑,朱邑,31706,,,,,,仲卿,,,,0,-61,,,,,,西漢,,,,,,漢宣帝北海太守、大司農，循吏，起于桐鄉嗇夫,,,,
4844,榮畜,榮畜,31707,,,,,,,,,,0,-65,,,,,,西漢,,,,,3,被趙廣漢以私怨論殺,,,,
4845,魏相夫人,丞相夫人|夫人,31707,,1,,,,,,,,0,0,,,,,,西漢,,,,,4,魏相夫人，趙廣漢告其殺侍婢，誤,-65,,,
4846,宋疇,宋疇,31707,,,,,,,,,,0,0,,,,,,西漢,,,,,3,漢宣帝少府、泗水太傅，妄議鳳凰被貶,-65,,,
4847,尹翁歸,尹翁歸|翁歸,31707,,,,,,子兄,,,,0,-62,,,,,,西漢,,,殺一儆百,,,漢宣帝東海太守、右扶風，文武兼備,,,,
4848,老莎車王,莎車王,31708,,,,,,,,,,0,0,,,0,0,莎車,,,,,,4,莎車王，傳位給萬年,,,,
4849,奚充國,奚充國,31708,,,,,,,,,,0,-65,,,,,,西漢,,,,,3,護送萬年即位莎車，被呼屠徵殺,,,,
4850,馮奉世,馮奉世|奉世|左將軍奉世,31708,,,,,,子明,,,,0,-39,,,,,,西漢,,,,,,漢宣帝光祿大夫，斬莎車王，馮唐后裔，漢元帝右將軍、左將軍，平彡姐羌,,,,
4851,呼屠徵,呼屠徵|莎車王,31708,,,,,,,,,,0,-65,,,-65,-65,莎車,,,,,,,老莎車王弟，殺萬年自立為王，叛漢，被馮奉世殺,,,,
4852,嚴昌,嚴昌,31708,,,,,,,,,,0,0,,,,,,西漢,,,,,3,馮奉世副，共擊莎車,-65,,,
4853,呼屠徵侄,他昆弟子|莎車王,31708,,,,,,,,,,0,0,,,-65,0,莎車,,,,,,4,斬呼屠徵後所立莎車王,,,,
4854,劉施,館陶主,31709,,1,館陶公主,,,,,,,0,0,,,,,,西漢,,,,,,漢宣帝長女，母華婕妤，嫁于永,-64,,,
4855,華婕妤,華倢伃,31709,,1,,,,,,,,0,0,,,,,,西漢,,,,,1,劉施母，受漢宣帝愛幸,-64,,,
4856,劉欽 (淮陽王),淮陽憲王|皇子欽|淮陽王|憲王|王,31709,,,,,,,,,憲,0,-28,,,,,,西漢,,,,,,漢宣帝次子，母張婕妤，受寵幾易太子,,,,
4857,張婕妤 (漢宣帝),張倢伃,31709,,1,,,,,,,,0,0,,,,,,西漢,,,,,,劉欽母，受漢宣帝愛幸,-64,,,
4858,劉囂,楚孝王|皇子囂|定陶王|定陶王囂|楚王|楚王囂|囂|楚孝王囂,31709,,,,,,,,,,0,-25,,,,,,西漢,,,,,,漢宣帝三子，母衛婕妤,,,,
4859,孝宣衛婕妤,衛倢伃,31709,,1,,,,,,,,0,0,,,,,,西漢,,,,,,劉囂母，受漢宣帝愛幸,-64,,,
4860,邛成太后,王倢伃|皇后|后|皇太后|太皇太后|王氏|邛成太后,31709,,1,王婕妤|王皇后,,,,,,,0,-16,,9.22,,,,西漢,,,,,,連續剋夫女，漢宣帝三任皇后，無子無寵，母養漢元帝,,,孝宣王皇后,
4861,王奉光,奉光|邛成侯,31709,,,,,,,,,,0,-47,,,,,,西漢,,,,,,孝宣王皇后父，與漢宣帝鬬雞相識,,,,
4862,宮婢則,宮婢則|則,31710,,1,,,,,,,,0,0,,,,,,西漢,,,,,3,漢宣帝微時掖庭宮婢，後欲領功反被免，使丙吉保全漢宣帝事大白,-64,,,
4863,張彭祖,彭祖|陽都侯,31710,,,,,,,,,,0,-59,,,,,,西漢,,,,,,張安世子，過繼張賀，漢宣帝侍中、中郎將,,,,
4864,歌舞者張脩,張脩,31710,,,,,,,,,,0,0,,,,,,西漢,,,,,3,劉髆歌舞者，劉賀使其自生滅,-64,,,
4865,史曾,史曾|曾|將陵侯,31711,,,,,,,,,,0,0,,,,,,西漢,,,,,3,漢宣帝中郎將,-63,,,
4866,史玄,史玄|玄|平臺侯,31711,,,,,,,,,,0,0,,,,,,西漢,,,,,3,漢宣帝中郎將,-63,,,
4867,許延壽,許延壽|延壽|樂成侯|強弩將軍|強弩|樂城敬侯|敬侯,31711,,,,,,翁孫,,,敬,0,-53,,,,,,西漢,,,,,,漢宣帝侍中、光祿大夫，許廣漢三弟，征西羌拜強弩將軍，升大司馬、車騎大將軍,,,,
4868,關內侯張霸,霸,31711,,,,,,,,,,0,0,,,,,,西漢,,,,,3,張彭祖子，漢宣帝散騎、中郎將,-63,,,
4869,許丞,許丞,31711,,,,,,,,,,0,0,,,,,,西漢,,,,,4,黃霸潁川太守時許縣縣丞，老病將逐被黃霸止,-63,,,
4870,周廣漢,周廣漢,31711,,,,,,,,,,0,0,,,,,,西漢,,,,,3,周勃後裔，漢宣帝時復家百三十六人,-62,,,
4871,韋弘,長子弘,31711,,,,,,,,,,0,0,,,,,,西漢,,,,,,漢宣帝太常丞，韋賢次子，父䘮時在獄,-62,,韋弘 (漢朝),
4872,韋玄成,玄成|韋玄成|丞相|扶陽恭侯|韋,31711,,,,,,少翁,,,,0,-36,,,,,,西漢,,,,,,韋賢庶四子，漢宣帝大河都尉、河南太守，裝瘋避爵未果，楊惲腰斬後免官，後拜淮陽中尉、太子太傅，漢元帝御史大夫、丞相，議罷宗廟，父子拜相,,,,
4873,侍郎章,侍郎章,31711,,,,,,,,,,0,0,,,,,,西漢,,,,,3,韋玄成友，裝瘋期間規勸之,-62,,,
4874,義渠安國,義渠安國|安國|義渠,31711,,,,義渠,安國,,,,,0,0,,,,,,西漢,,,,,,漢宣帝光祿大夫，巡視諸羌，使先零羌渡湟水，處置不當引發諸羌叛亂，欲繫反被揍,-62,,,
4875,狼何,狼何,31711,,,,,,,,,,0,0,,,,,,小月氏,,,,,3,羌侯，與匈奴聯合攻漢。應臣屬或結盟先零羌,-62,,,
5001,王褒 (漢朝),王褒|褒,31801,,,,,,子淵,,,,0,0,,,,,,西漢,,九懷|洞簫賦,,,,漢宣帝諫大夫，奉命求金馬碧雞神，辭賦家,-61,,,
5002,離婁,離婁,31801,3,,,,,,,,,0,0,,,,,,上古,,,,,,黃帝時明目者,,,,
5003,魯班,公輸|公輸班,31801,3,,公輸盤|公輸般|公輸子,姬,班,,,公輸,,-507,0,,,,,,魯國,,,,,,工匠祖師,,,,
5004,馬車夫王良,王良,31801,3,,,,,,,,,0,0,,,,,,晉國,,,,,3,趙襄子馬車夫，御車高手,,,,
5005,韓哀,韓哀,31801,3,,寒哀,,,,,,,0,0,,,,,,上古,,,,,1,黃帝之臣，發明馭馬術,,,,
5006,甯戚,甯子,31801,3,,,姬,戚,,,甯,,0,0,,,,,,衛國|齊國,,,,,,齊桓公大司田,,,,
5007,伯牙,伯牙,31801,3,,伯雅,,牙,,,伯,,0,0,,,,,,晉國,,,,,,晉國大夫，善琴,,,,
5008,彭祖,彭祖,31801,3,,,,,,,,,0,-1100,,,,,,上古,,,,,,殷大夫，周柱下史，長壽,,,,
5009,楊玉 (西漢),楊玉,31802,,,,,,,,,,0,-60,,,0,-60,先零羌,,,,,,,歸義羌侯，因義渠安國濫殺而叛漢，先零羌大豪，被諸羌斬,,,,
5010,靡當兒,靡當兒,31802,,,,,,,,,,0,0,,,,,,西羌,,,,,3,西羌䍐幵豪，使弟雕庫告先零羌欲反,-61,,,
5011,雕庫,雕庫,31802,,,,,,,,,,0,0,,,,,,西羌,,,,,3,靡當兒弟，告先零羌欲反被都尉扣押，趙充國遣歸使其自相捕斬,-61,,,
5012,辛武賢,辛武賢|武賢|破羌將軍|破羌,31803,,,,,,,,,,0,0,,,,,,西漢,,,,,,漢宣帝酒泉太守，征西羌拜破羌將軍，趙充國死敵，告發其子趙卬使自殺，將討伐烏就屠而馮嫽已降之,-61,,,
5013,靡忘,靡忘,31804,,,,,,,,,,0,0,,,,,,西羌,,,,,3,䍐羌豪，趙充國放歸故地，降漢，封獻牛君,-61,,,
5014,趙卬,中郎將卬|中郎卬,31804,,,,,,,,,,0,-60,,,,,,西漢,,,,,,漢宣帝中郎將，趙充國子，勸其聽君命進兵，被辛武賢害死,,,,
5015,耿壽昌,耿中丞|耿壽昌|壽昌,31804,,,,,,昌,,,,0,0,,,,,,西漢,,九章算術,,,,漢宣帝大司農中丞，趙充國勸其備糧防羌，不足量，設常平倉，整理九章算術,-61,,,
5016,浩星賜,浩星賜,31805,,,,浩星,賜,,,,,0,0,,,,,,西漢,,,,,2,趙充國所幸，勸其歸平西羌功於辛武賢,-60,,,
5017,若零,若零|帥眾王,31805,,,,,,,,,,0,0,,,,,,西羌|西漢,,,,,,西羌諸豪，斬猶非、楊玉，降漢，封帥眾王,-60,,,
5018,離留,離留,31805,,,,,,,,,,0,0,,,,,,西羌|西漢,,,,,3,西羌諸豪，斬猶非、楊玉，降漢，封侯,-60,,,
5019,且種,且種,31805,,,,,,,,,,0,0,,,,,,西羌|西漢,,,,,3,西羌諸豪，斬猶非、楊玉，降漢，封侯,-60,,,
5020,兒庫,兒庫,31805,,,,,,,,,,0,0,,,,,,西羌|西漢,,,,,3,西羌諸豪，斬猶非、楊玉，降漢，封君,-60,,,
5021,猶非,猶非,31805,,,,,,,,,,0,-60,,,0,-60,先零羌,,,,,,,先零羌大豪，被諸羌斬,,,,
5022,弟澤,弟澤|帥眾王,31805,,,,,,,,,,0,0,,,,,,西羌|西漢,,,,,3,西羌諸豪，降漢，封帥眾王,-60,,,
5023,陽雕,陽雕,31805,,,,,,,,,,0,0,,,,,,西羌|西漢,,,,,3,西羌諸豪，降漢，封言兵侯,-60,,,
5024,良兒,良兒,31805,,,,,,,,,,0,0,,,,,,西羌|西漢,,,,,3,西羌諸豪，降漢，封君,-60,,,
5025,辛湯,湯,31805,,,,,,,,,,0,0,,,,,,西漢,,,,,3,辛武賢小弟，嗜酒，將舉護羌校尉被趙充國拒，換臨眾病免後又舉，醉酒使羌叛,-60,,,
5026,辛臨眾,臨眾,31805,,,,,,,,,,0,0,,,,,,西漢,,,,,3,辛湯兄，舉為護羌校尉，病免,-60,,,
5027,蓋寬饒,蓋寬饒|寬饒|蓋司隸|蓋,31805,,,,,,次公,,,,0,-60,,,,,,西漢,,,,,,漢宣帝太中大夫、司隸校尉，耿直，直諫啟用宦官為怨謗，下吏自殺，酒狂醒狂,,,,
5028,執金吾南陽太守賢,執金吾,31805,,,,,,,,,,0,0,,,,,,西漢,,,,,3,漢宣帝執金吾，南陽太守賢，議蓋寬饒欲求禪,-60,,,
5029,題除渠堂,題除渠堂|言兵鹿奚鹿盧侯,31806,,,,,,,,,,0,0,,,,,,匈奴|西漢,,,,,3,虛閭權渠民，告發其入邊計劃降漢,-60,,,
5030,都犂胡次,題王|都犂胡次,31806,,,,,,,,,,0,0,,,,,,,,,,,3,虛閭權渠將死，使其入漢請和親,-60,,,
5031,刑未央,郝宿王|刑未央,31806,,,,,,,,,,0,-60,,,,,,匈奴,,,,,1,虛閭權渠貴人，被握衍朐鞮殺,,,,
5032,都隆奇,都隆奇,31806,,,,,,,,,,0,0,,,,,,匈奴|西漢,,,,,,虛閭權渠左大且渠，顓渠閼氏弟，共立握衍朐鞮單于，共立屠耆單于，敗烏藉單于，屠耆單于敗後降漢,-60,,,
5033,呼韓邪單于,稽侯狦|呼韓邪單于|單于|呼韓邪|呼韓,31806,,,,,稽侯狦,,,,,0,-31,,,-58,-31,匈奴,,,,,,,虛閭權渠子，不得位投奔烏禪幕，敗握衍朐鞮單于、屠耆單于，被郅支單于擊敗後降漢,,,,
5034,烏禪幕,烏禪幕,31806,,,,,,,,,,0,0,,,,,,匈奴,,,,,,呼韓邪單于妻父，本康居烏孫間小國王，投靠匈奴，共立呼韓邪單于,-60,,,
5035,烏禪幕妻,日逐王姊,31806,,1,,,,,,,,0,0,,,,,,匈奴,,,,,4,先賢撣姐，嫁烏禪幕,-60,,,
5036,屠耆單于,薄胥堂|日逐王|屠耆單于|屠耆,31806,,,賢單于,,,,,,,0,-56,,,-58,-56,匈奴,,,,,,,握衍朐鞮從兄，日逐王，握衍朐鞮死後擁立為屠耆單于，敗車犂、烏藉、呼揭後被呼韓邪敗後自殺,,,,
5037,劉相夫,相夫|少主,31807,,1,,,,,,,,0,0,,,,,,西漢,,,,,,劉解憂妹或侄女，常惠送和親中途翁歸靡死，從蕭望之建議接回,-60,,,
5038,握衍朐鞮左奧鞬王,左奧鞬王|故奧鞬王,31807,,,,,,,,,,0,-59,,,,,,匈奴,,,,,4,握衍朐鞮左奧鞬王,,,,
5039,握衍朐鞮幼子,奧鞬王,31807,,,,,,,,,,0,0,,,,,,匈奴,,,,,4,握衍朐鞮幼子，立為奧鞬王，留單于庭,-59,,,
5040,故奧鞬王子,故奧鞬王子,31807,,,,,,,,,,0,0,,,,,,匈奴,,,,,4,握衍朐鞮左奧鞬王子，貴人不服其立子，共立之東徙,-59,,,
5041,握衍朐鞮右丞相,單于右丞相,31807,,,,,,,,,,0,0,,,,,,匈奴,,,,,4,握衍朐鞮右丞相，發兵萬騎擊故奧鞬王子不勝,-59,,,
5201,呼留若王,呼留若王|勝之,31901,,,伊酋若王,,,,,,,0,0,,,,,,匈奴,,,,,1,握衍朐鞮弟，來朝漢,-58,,,
5202,嚴延年府丞義,府丞義|義,31901,,,,,,,,,,0,-58,,,,,,西漢,,,,,3,嚴延年府丞，畏而告之後自殺,,,,
5203,嚴延年母,延年母|母,31901,,1,,,,,,,,0,0,,,,,,西漢,,,,,4,責嚴延年濫殺必自斃,-58,,,
5204,握衍朐鞮太子,太子|左賢王,31902,,,,,,,,,,0,0,,,,,,匈奴,,,,,4,握衍朐鞮太子，數讒左地貴人,-58,,,
5205,姑夕王,姑夕王,31902,,,,,,,,,,0,0,,,,,,匈奴,,,,,1,被烏桓繫，共立呼韓邪單于,-58,,,
5206,右賢王 (握衍朐提單于之弟),右賢王,31902,,,,,,,,,,0,-57,,,,,,匈奴,,,,,,握衍朐鞮弟、右賢王，握衍朐鞮敗後不救。共立屠耆單于。受讒欲自立被屠耆單于殺,,,,
5207,郅支單于,呼屠吾斯|左谷蠡王|左賢王|郅支骨都侯單于|郅支單于|郅支|單于,31902,,,,,呼屠吾斯,,,,,0,-36,,,-56,-36,匈奴,,,,,,,呼韓邪兄，殺閏振單于，敗呼韓邪後避漢向西擴張定居堅昆，數破烏孫烏就屠，殺谷吉後遷至康居,,,,
5208,都塗吾西,都塗吾西|左谷蠡王,31902,,,,,,,,,,0,0,,,,,,匈奴,,,,,3,屠耆單于長子，留守單于庭,-58,,,
5209,姑瞀樓頭,姑瞀樓頭|右谷蠡王,31902,,,,,,,,,,0,0,,,,,,匈奴|西漢,,,,,3,屠耆單于少子，留守單于庭，屠耆單于敗後降漢,-58,,,
5210,車犂單于,右奧鞬王|車犂單于|車犂,31902,,,,,,,,,,0,0,,,-57,-57,匈奴,,,,,,,先賢撣兄，屠耆單于右奧鞬王，被屠耆單于繫至呼揭單于處取而代之，再次被擊敗西北逃，最終降呼韓邪,,,,
5211,烏藉單于,烏藉都尉|烏藉單于|烏藉,31902,,,,,,,,,,0,-56,,,-57,-57,匈奴,,,,,,,屠耆單于烏藉都尉，被都隆奇擊敗投靠呼揭單于，-56年呼韓邪滅屠耆單于後再次被李陵子擁立，被呼韓邪殺,,,,
5212,呼揭單于,呼揭王|呼揭單于|呼揭,31902,,,,,,,,,,0,0,,,-57,-57,匈奴,,,,,,,讒屠耆單于右賢王欲自立，事發後逃跑反自立，居西北。車犂單于兵敗投靠，去號臣服,,,,
5213,唯犂當戶,唯犂當戶,31902,,,,,,,,,,0,-57,,,,,,匈奴,,,,,3,讒屠耆單于右賢王欲自立，事發後被殺,,,,
5214,范宣子,士匄,31902,3,,,祁,匄,,,士|范,宣,0,-548,,,,,,晉國,,,,,,晉悼公中軍佐，晉平公中軍將，不趁齊靈公死而擊之,,,,
5215,齊靈公,齊侯,31902,3,,,姜,環,,,,靈,0,-554,,,-581,-554,齊國,,,,,,,齊國君主，啟用晏嬰父子,,,,
5216,繁延壽,丞相司直|李延壽,31903,,,蘩延壽,,,子惠,,,,0,-33,,,,,,西漢,,,,,,漢宣帝丞相司直，替丙吉告倒蕭望之出氣，漢元帝衛尉、御史大夫,,,,繁音婆
5217,呼韓邪弟,右谷蠡王,31903,,,,,,,,,,0,0,,,,,,匈奴,,,,,4,呼韓邪單于弟，繫屠耆單于屯兵，入侍漢,-56,,,
5218,烏厲屈,烏厲屈|新城侯,31903,,,,,,,,,,0,0,,,,,,匈奴|西漢,,,,,1,呼韓邪左大將，率眾降漢,-56,,,
5219,烏厲溫敦,烏厲溫敦|義陽侯,31903,,,,,,,,,,0,0,,,,,,匈奴|西漢,,,,,1,烏厲屈父，率眾降漢,-56,,,
5220,李陵子,李陵子,31903,,,,,,,,,,0,0,,,,,,匈奴,,,,,4,復立烏藉單于,-56,,,
5221,閏振單于,休旬王|閏振單于,31903,,,,,,,,,,0,-54,,,-56,-54,匈奴,,,,,,,屠耆單于從弟，攻郅支單于被反殺,,,,
5222,戴長樂,戴長樂|長樂,31903,,,,,,,,,,0,0,,,,,,西漢,,,,,,漢宣帝民間友，官至太僕，與楊惲鬥免為庶人,-56,,,
5223,丘常,丘常,31903,,,,,,,,,,0,0,,,,,,西漢,,,,,1,漢宣帝郎中,-56,,,
5224,李女須,李女須,31904,,1,,,,,,,,0,-53,,,,,,西漢,,,,,1,巫女，劉胥請詛咒漢宣帝，事發被劉胥殺,,,,
5225,孫會宗,孫會宗|會宗,31905,,,,,,,,,,0,0,,,,,,西漢,,,,,,漢宣帝安定太守，楊惲友，勸其收斂貶後生活，楊惲腰斬後免官,-54,,,
5226,楊譚,安平侯譚|譚,31905,,,,,,翁君,,,,0,0,,,,,,西漢,,,,,,楊敞孫，楊惲兄子，勸其收斂貶後生活，楊惲腰斬後貶為庶人,-54,,,
5227,騶馬猥佐成,騶馬猥佐成,31905,,,,,,,,,,0,0,,,,,,西漢,,,,,3,漢宣帝猥馬吏，告楊惲驕奢致日食,-54,,,
5228,絮舜,絮舜|舜,31905,,,,,,,,,,0,-53,,,,,,西漢,,,五日京兆,,3,京兆尹張敞掾吏，言張敞五日京兆被反殺,,,,
5229,呼韓邪左伊秩訾,左伊秩訾王|左伊秩訾|伊秩訾|王,31906,,,,,,,,,,0,0,,,,,,匈奴,,,,,4,勸呼韓邪臣漢，後被讒降漢，不愿歸匈奴,-53,,,
5230,銖婁渠堂,右賢王|銖婁渠堂,31906,,,,,,,,,,0,0,,,,,,匈奴,,,,,,呼韓邪子，入侍漢,-53,,,
5231,駒于利受,右大將|駒于利受|侍子,31906,,,,,,,,,,0,0,,,,,,匈奴,,,,,1,郅支單于子，入侍漢,-53,,,
5232,鴟靡,鴟靡,31907,,,,,,,,,,0,-51,,,,,,烏孫,,,,,,泥靡劉解憂子，約劉解憂62歲生，病死,,,,
5233,魏和意,魏和意|和意,31907,,,,,,,,,,0,-53,,,,,,西漢,,,,,2,漢宣帝衛司馬，合謀刺殺泥靡，歸漢被斬,,,,
5234,任昌,任昌|昌,31907,,,,,,,,,,0,-53,,,,,,西漢,,,,,3,魏和意副侯，合謀刺殺泥靡，歸漢被斬,,,,
5235,細沈瘦,細沈瘦,31907,,,,,,,,,,0,0,,,,,,烏孫,,,,,,泥靡子，父遇刺圍劉解憂等於赤谷城,-53,,,
5236,中郎將張遵,張遵,31907,,,,,,,,,,0,0,,,,,,西漢,,,,,1,漢宣帝中郎將，賜泥靡醫藥,-53,,,
5237,烏就屠,烏就屠|小昆彌,31907,,,,,,,,,,0,-30,,,-53,-30,烏孫小昆彌,,,,,,,烏孫首代小昆彌，翁歸靡匈奴妻之子，殺泥靡自立，被馮嫽勸降,,,,
5238,馮嫽,馮嫽|馮夫人,31907,,1,,,,,,,,0,0,,,,,,西漢,,,,,,解憂公主侍者，嫁烏孫右大將，遊說烏就屠降漢，鎮撫星靡,,,,
5239,馮嫽夫,烏孫右大將|右大將,31907,,,,,,,,,,0,0,,,,,,西漢,,,,,4,娶馮嫽，烏就屠友,-53,,,
5240,竺次,竺次,31907,,,,,,,,,,0,0,,,,,,西漢,,,,,3,漢宣帝謁者，護送馮嫽,-53,,,
5241,甘延壽,甘延壽|延壽|西域都護延壽|義成侯,31907,,,,,,君況,,,,0,0,,,,,,西漢,,,,,,漢宣帝期門，護送馮嫽，漢元帝西域都護、騎都尉，郅支之戰統帥，石顯欲嫁姐被拒，拜長水校尉,-53,,,
5242,平珠厓張祿,張祿,31908,,,,,,,,,,0,0,,,,,,西漢,,,,,3,漢宣帝護軍都尉，平珠厓郡反,-52,,,
5243,劉宇 (東平王),皇子宇|東平王|東平思王宇|東平思王,31908,,,,,,,,,思,0,-21,,,,,,西漢,,,,,,漢宣帝四子,,,,
5244,韓昌,韓昌|昌,31908,,,,,,,,,,0,0,,,,,,西漢,,,,,3,漢宣帝車騎都尉，迎送呼韓邪單于，留護衛，漢元帝護軍都尉，馮奉世裨將，平彡姐羌,-52,,,
5245,梁丘賀,梁丘賀|梁丘,31909,,,,,,長翁,,,,0,0,,,,,,西漢,,,,麒麟閣十一功臣,,算出任章刺殺漢宣帝事，開創易經梁丘易學派,-52,,,
5246,方叔,方叔|方,31909,3,,,姬,,,,方,,0,0,,,,,,西周,,,,方召,,周宣王臣，討伐獫狁、荊蠻，輔佐宣王中興,-823,南征楚國荊蠻,,
5247,召穆公,召虎|召穆公|邵,31909,3,,,姬,虎,,,召,穆,0,0,,,,,,西周,,,,方召,,周宣王臣，以己子換太子，周召共和，征淮夷,,,,
5248,仲山甫,仲山甫,31909,3,,樊穆仲|樊仲山父,姜,,,,慶,,0,0,,,,,,西周,,,明哲保身,,,周宣王臣，小心翼翼,,,,
5249,陳萬年,陳萬年,31909,,,,,,幼公,,,,0,-44,,,,,,西漢,,,,,,漢宣帝太僕、御史大夫，支持擊珠厓，臨終教子如何諂媚拍馬屁,,,,
5250,夏侯建,小夏侯,31909,,,,,,長卿,,,,0,0,,,,,,西漢,,,,,,夏侯勝侄，尚書小夏侯學開創者,,,,
5251,穀梁子,穀梁,31909,3,,,,赤,,,穀梁,,0,0,,,,,,魯國,,春秋穀梁傳,,,,子夏弟子,,,,
5252,星靡,星靡|大昆彌,31910,,,,,,,,,,0,-33,,,-51,-33,烏孫大昆彌,,,,,,,第二代烏孫大昆彌，元貴靡子,,,,
5253,段會宗,段會宗|會宗,31910,,,,,,子松,,,,-84,-10,,,,,,西漢,,,,,,漢宣帝都護，漢成帝西域都護、金城太守、左曹、中郎將、光祿大夫，被烏孫圍，安輯烏孫,,,,被烏孫圍者可能是日貳
5254,雌栗靡,雌栗靡,31910,,,,,,,,,,0,-16,,,-33,-16,烏孫大昆彌,,,,,,,第三代烏孫大昆彌，星靡子,,,,
5255,司馬良娣,司馬良娣,31910,,1,,,,,,,,0,-51,,,,,,西漢,,,,,,漢元帝太子時幸，死後得王政君娛侍,,,,
5256,王政君,王政君|政君|皇后|王氏|皇太后|太后|王太后|陛下|太皇太后|長信|新室文母|孝元后|元后|文母太后|文母|文母皇太后,31910,,1,,王,政君,,,,,-71,13,,2.3,,,,西漢|新朝,,,,,,漢元帝皇后，漢成帝母，王莽姑姑，王賀孫女，王禁女，居后位61年,,,,
5257,劉海陽,廣川王海陽,31911,,,劉汝陽,,,,,,,0,0,,,,,,西漢,,,,,,廣川王劉文子，坐禽獸行廢，春宮圖發明者,-50,,,
5258,伊利目單于,伊利目單于,31911,,,,,,,,,,0,-49,,,-49,-49,匈奴,,,,,,,屠耆單于小弟，收屠耆、閏振餘兵自立，被郅支殺,,,,
5259,周堪,周堪|堪|光祿勳|光祿勳堪,31911,,,,,,少卿,,,,0,0,,,,,,西漢,,,,,,漢宣帝太子少傅，托孤重臣，拜光祿大夫、中郎，夏侯勝弟子，蕭史黨爭免，復啟用為光祿勳，諸葛豐上書貶為河東太守，復為光祿大夫、領尚書事，善京房考功課吏法,-49,,,
5401,王禁,后父禁|陽平侯,32001,,,,,,稚君,,,,0,-42,,,,,,西漢,,,,,,王賀子，王政君父，生四女八子,,,,
